VegetationID,EpochID,Name,Physiognomy
7066,1,Inter-Mountain Basins Mat Saltbush Shrubland,Shrubland
7067,1,Mediterranean California Alpine Fell-Field,Shrubland
7068,1,North Pacific Dry and Mesic Alpine Dwarf-Shrubland,Shrubland
7069,1,North Pacific Dry and Mesic Alpine Fell-field or Meadow,Grassland
7070,1,Rocky Mountain Alpine Dwarf-Shrubland,Shrubland
7071,1,Sierra Nevada Alpine Dwarf-Shrubland,Shrubland
7072,1,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Shrubland
7073,1,Baja Semi-Desert Coastal Succulent Scrub,Shrubland
7074,1,Chihuahuan Creosotebush Desert Scrub,Shrubland
7075,1,Chihuahuan Mixed Salt Desert Scrub,Shrubland
7076,1,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub,Shrubland
7077,1,Chihuahuan Succulent Desert Scrub,Shrubland
7078,1,Colorado Plateau Blackbrush-Mormon-tea Shrubland,Shrubland
7079,1,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland
7080,1,Inter-Mountain Basins Big Sagebrush Shrubland,Shrubland
7081,1,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland
7082,1,Mojave Mid-Elevation Mixed Desert Scrub,Shrubland
7083,1,North Pacific Avalanche Chute Shrubland,Shrubland
7084,1,North Pacific Montane Shrubland,Shrubland
7085,1,Northwestern Great Plains Shrubland,Shrubland
7086,1,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
7087,1,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,Shrubland
7088,1,Sonora-Mojave Mixed Salt Desert Scrub,Shrubland
7090,1,Sonoran Granite Outcrop Desert Scrub,Shrubland
7091,1,Sonoran Mid-Elevation Desert Scrub,Shrubland
7092,1,Southern California Coastal Scrub,Shrubland
7093,1,Southern Colorado Plateau Sand Shrubland,Shrubland
7094,1,Western Great Plains Sandhill Steppe,Shrubland
7096,1,California Maritime Chaparral,Shrubland
7097,1,California Mesic Chaparral,Shrubland
7098,1,California Montane Woodland and Chaparral,Shrubland
7099,1,California Xeric Serpentine Chaparral,Shrubland
7100,1,Chihuahuan Mixed Desert and Thornscrub,Shrubland
7101,1,Madrean Oriental Chaparral,Shrubland
7102,1,Colorado Plateau Pinyon-Juniper Shrubland,Shrubland
7103,1,Great Basin Semi-Desert Chaparral,Shrubland
7104,1,Mogollon Chaparral,Shrubland
7105,1,Northern and Central California Dry-Mesic Chaparral,Shrubland
7106,1,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland
7107,1,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,Shrubland
7108,1,Sonora-Mojave Semi-Desert Chaparral,Shrubland
7109,1,Sonoran Paloverde-Mixed Cacti Desert Scrub,Shrubland
7110,1,Southern California Dry-Mesic Chaparral,Shrubland
7111,1,Western Great Plains Mesquite Shrubland,Shrubland
7112,1,California Central Valley Mixed Oak Savanna,Hardwood
7113,1,California Coastal Live Oak Woodland and Savanna,Hardwood
7114,1,California Lower Montane Foothill Pine Woodland and Savanna,Conifer
7115,1,Inter-Mountain Basins Juniper Savanna,Conifer
7116,1,Madrean Juniper Savanna,Conifer
7117,1,Southern Rocky Mountain Ponderosa Pine Savanna,Conifer
7118,1,Southern California Oak Woodland and Savanna,Hardwood
7119,1,Southern Rocky Mountain Juniper Woodland and Savanna,Conifer
7120,1,Willamette Valley Upland Prairie,Grassland
7121,1,Apacherian-Chihuahuan Semi-Desert Shrub-Steppe,Shrubland
7122,1,Chihuahuan Gypsophilous Grassland and Steppe,Grassland
7123,1,Columbia Plateau Steppe and Grassland,Grassland
7124,1,Columbia Plateau Low Sagebrush Steppe,Shrubland
7125,1,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
7126,1,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
7127,1,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
7128,1,Northern California Coastal Scrub,Shrubland
7129,1,California Central Valley and Southern Coastal Grassland,Grassland
7130,1,California Mesic Serpentine Grassland,Grassland
7131,1,California Northern Coastal Grassland,Grassland
7132,1,Central Mixedgrass Prairie Grassland,Grassland
7133,1,Chihuahuan Sandy Plains Semi-Desert Grassland,Grassland
7134,1,Columbia Basin Foothill and Canyon Dry Grassland,Grassland
7135,1,Inter-Mountain Basins Semi-Desert Grassland,Grassland
7136,1,Mediterranean California Alpine Dry Tundra,Grassland
7137,1,Mediterranean California Subalpine Meadow,Grassland
7138,1,North Pacific Montane Grassland,Grassland
7139,1,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Grassland
7140,1,Northern Rocky Mountain Subalpine-Upper Montane Grassland,Grassland
7141,1,Northwestern Great Plains Mixedgrass Prairie,Grassland
7142,1,Columbia Basin Palouse Prairie,Grassland
7143,1,Rocky Mountain Alpine Fell-Field,Grassland
7144,1,Rocky Mountain Alpine Turf,Grassland
7145,1,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
7146,1,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland
7147,1,Western Great Plains Foothill and Piedmont Grassland,Grassland
7148,1,Western Great Plains Sand Prairie,Grassland
7149,1,Western Great Plains Shortgrass Prairie,Grassland
7150,1,Western Great Plains Tallgrass Prairie,Grassland
7151,1,California Central Valley Riparian Woodland,Riparian
7152,1,California Central Valley Riparian Shrubland,Riparian
7153,1,Inter-Mountain Basins Greasewood Flat,Shrubland
7156,1,North Pacific Lowland Riparian Forest,Riparian
7157,1,North Pacific Lowland Riparian Shrubland,Riparian
7158,1,North Pacific Montane Riparian Woodland,Riparian
7159,1,North Pacific Montane Riparian Shrubland,Riparian
7161,1,Northern Rocky Mountain Conifer Swamp,Riparian
7165,1,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Conifer
7166,1,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer
7167,1,Rocky Mountain Poor-Site Lodgepole Pine Forest,Conifer
7168,1,Northern Rocky Mountain Avalanche Chute Shrubland,Shrubland
7169,1,Northern Rocky Mountain Subalpine Deciduous Shrubland,Shrubland
7170,1,Klamath-Siskiyou Xeromorphic Serpentine Savanna,Conifer
7171,1,North Pacific Alpine and Subalpine Dry Grassland,Grassland
7172,1,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Conifer
7173,1,North Pacific Wooded Volcanic Flowage,Conifer
7174,1,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Conifer
7177,1,California Coastal Closed-Cone Conifer Forest and Woodland,Conifer
7178,1,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,Conifer
7179,1,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Conifer
7191,1,Recently Logged-Herb and Grass Cover,Grassland
7192,1,Recently Logged-Shrub Cover,Shrubland
7193,1,Recently Logged-Tree Cover,Conifer
7195,1,Recently Burned-Herb and Grass Cover,Grassland
7196,1,Recently Burned-Shrub Cover,Shrubland
7197,1,Recently Burned-Tree Cover,Conifer
7198,1,Recently Disturbed Other-Herb and Grass Cover,Grassland
7199,1,Recently Disturbed Other-Shrub Cover,Shrubland
7200,1,Recently Disturbed Other-Tree Cover,Conifer
7207,1,Central Mixedgrass Prairie Shrubland,Shrubland
7234,1,Mediterranean California Mesic Serpentine Chaparral,Shrubland
7238,1,Laurentian-Acadian Northern Oak Forest,Hardwood
7239,1,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood
7240,1,Laurentian-Acadian Hardwood Forest,Hardwood
7241,1,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood
7242,1,Laurentian Oak Barrens,Hardwood
7243,1,Laurentian Pine-Oak Barrens,Conifer-Hardwood
7247,1,Southern Appalachian Grass Bald,Grassland
7248,1,Northern Atlantic Coastal Plain Dune and Swale Grassland,Grassland
7249,1,Atlantic Coastal Plain Peatland Pocosin and Canebrake Shrubland,Riparian
7250,1,Inter-Mountain Basins Curl-leaf Mountain Mahogany Shrubland,Shrubland
7256,1,Apacherian-Chihuahuan Semi-Desert Grassland,Grassland
7260,1,Mediterranean California Lower Montane Black Oak Forest and Woodland,Hardwood
7261,1,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Conifer-Hardwood
7262,1,East Cascades Oak Forest and Woodland,Hardwood
7263,1,East Cascades Oak-Ponderosa Pine Forest and Woodland,Conifer-Hardwood
7264,1,California Lower Montane Blue Oak Woodland and Savanna,Hardwood
7265,1,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,Conifer-Hardwood
7268,1,Eastern Great Plains Tallgrass Aspen Shrubland,Shrubland
7270,1,Klamath-Siskiyou Xeromorphic Serpentine Chaparral,Shrubland
7272,1,Eastern Boreal Floodplain Shrubland,Riparian
7286,1,Paleozoic Plateau Bluff and Talus Herbaceous,Grassland
7288,1,Acadian-Appalachian Alpine Tundra Meadow,Grassland
7289,1,Acadian-Appalachian Subalpine Heath-Krummholz,Shrubland
7290,1,North-Central Oak Barrens Herbaceous,Grassland
7291,1,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
7292,1,Open Water,Open Water
7295,1,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Developed
7296,1,Developed-Low Intensity,Developed
7297,1,Developed-Medium Intensity,Developed
7298,1,Developed-High Intensity,Developed
7299,1,Developed-Roads,Developed
7300,1,Developed-Open Space,Developed
7301,1,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood
7302,1,Laurentian-Acadian Northern Hardwoods Forest,Hardwood
7303,1,Northeastern Interior Dry-Mesic Oak Forest,Hardwood
7304,1,Ozark-Ouachita Dry-Mesic Oak Forest,Hardwood
7305,1,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
7306,1,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,Hardwood
7307,1,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,Hardwood
7308,1,Crosstimbers Oak Forest and Woodland,Hardwood
7309,1,Southern Appalachian Northern Hardwood Forest,Hardwood
7310,1,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood
7311,1,North-Central Interior Dry Oak Forest and Woodland,Hardwood
7312,1,Ouachita Montane Oak Forest,Hardwood
7313,1,North-Central Interior Beech-Maple Forest,Hardwood
7314,1,North-Central Interior Maple-Basswood Forest,Hardwood
7315,1,Southern Appalachian Oak Forest,Hardwood
7316,1,Southern Piedmont Mesic Forest,Hardwood
7317,1,Allegheny-Cumberland Dry Oak Forest and Woodland,Hardwood
7318,1,Southern and Central Appalachian Cove Forest,Hardwood
7320,1,Central and Southern Appalachian Montane Oak Forest,Hardwood
7321,1,South-Central Interior Mesophytic Forest,Hardwood
7322,1,Crowley's Ridge Mesic Loess Slope Forest,Hardwood
7323,1,West Gulf Coastal Plain Mesic Hardwood Forest,Hardwood
7324,1,Northern Atlantic Coastal Plain Hardwood Forest,Hardwood
7325,1,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,Hardwood
7326,1,South-Central Interior / Upper Coastal Plain Flatwoods,Hardwood
7327,1,East Gulf Coastal Plain Northern Loess Bluff Forest,Hardwood
7328,1,Southern Coastal Plain Limestone Forest,Hardwood
7329,1,East Gulf Coastal Plain Southern Loess Bluff Forest,Hardwood
7330,1,Southern Coastal Plain Dry Upland Hardwood Forest,Hardwood
7331,1,Eastern Great Plains Tallgrass Aspen Forest and Woodland,Hardwood
7333,1,South Florida Hardwood Hammock,Hardwood
7334,1,Ozark-Ouachita Mesic Hardwood Forest,Hardwood
7335,1,Southern Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,Hardwood
7336,1,Southwest Florida Maritime Hammock,Hardwood
7337,1,Southeast Florida Maritime Hammock,Hardwood
7338,1,Central and South Texas Coastal Fringe Forest and Woodland,Hardwood
7339,1,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,Hardwood
7340,1,Appalachian Shale Barrens,Conifer-Hardwood
7342,1,Piedmont Hardpan Woodland and Forest,Hardwood
7343,1,Southern Atlantic Coastal Plain Mesic Hardwood Forest,Hardwood
7346,1,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,Conifer
7347,1,Atlantic Coastal Plain Upland Longleaf Pine Woodland,Conifer
7348,1,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,Conifer
7349,1,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,Conifer
7350,1,Central and Southern Appalachian Spruce-Fir Forest,Conifer
7351,1,Southeastern Interior Longleaf Pine Woodland,Conifer
7352,1,Southern Appalachian Montane Pine Forest and Woodland,Conifer
7353,1,Southern Appalachian Low-Elevation Pine Forest,Conifer
7354,1,Northeastern Interior Pine Barrens,Conifer
7355,1,Northern Atlantic Coastal Plain Pitch Pine Barrens,Conifer
7356,1,Florida Longleaf Pine Sandhill,Conifer
7357,1,Southern Coastal Plain Mesic Slope Forest,Hardwood
7358,1,Bastrop Lost Pines Forest and Woodland,Conifer
7360,1,South Florida Pine Rockland,Conifer
7361,1,Central Atlantic Coastal Plain Maritime Forest,Hardwood
7362,1,Laurentian-Acadian Northern Pine Forest,Conifer
7363,1,Central Interior Highlands Dry Acidic Glade and Barrens,Conifer-Hardwood
7364,1,Ozark-Ouachita Dry Oak Woodland,Hardwood
7366,1,Laurentian-Acadian Pine-Hemlock Forest,Conifer
7367,1,Ozark-Ouachita Shortleaf Pine Forest and Woodland,Conifer
7368,1,Southern Piedmont Dry Pine Forest,Conifer
7369,1,Central Appalachian Dry Pine Forest,Conifer
7370,1,Appalachian Hemlock Forest,Conifer
7371,1,West Gulf Coastal Plain Pine Forest,Conifer
7372,1,East Gulf Coastal Plain Interior Shortleaf Pine Forest,Conifer
7373,1,Acadian Low-Elevation Spruce-Fir Forest,Conifer
7374,1,Acadian-Appalachian Montane Spruce-Fir Forest,Conifer-Hardwood
7375,1,Eastern Serpentine Woodland,Conifer-Hardwood
7376,1,Southern Ridge and Valley / Cumberland Dry Calcareous Forest,Hardwood
7377,1,Central Appalachian Pine Rocky Woodland,Conifer
7378,1,West Gulf Coastal Plain Sandhill Shortleaf Pine Forest and Woodland,Conifer
7379,1,Northern Atlantic Coastal Plain Maritime Forest,Hardwood
7380,1,East Gulf Coastal Plain Maritime Forest,Hardwood
7381,1,Lower Mississippi River Dune Woodland and Forest,Hardwood
7382,1,Southern Atlantic Coastal Plain Maritime Forest,Hardwood
7383,1,Edwards Plateau Limestone Savanna and Woodland,Hardwood
7384,1,Mississippi Delta Maritime Forest,Hardwood
7385,1,Great Plains Wooded Draw and Ravine Woodland,Riparian
7386,1,Acadian-Appalachian Alpine Tundra Shrubland,Shrubland
7387,1,Florida Peninsula Inland Scrub Shrubland,Shrubland
7389,1,Acadian-Appalachian Subalpine Woodland,Conifer
7390,1,Tamaulipan Mixed Deciduous Thornscrub,Shrubland
7391,1,Tamaulipan Mesquite Upland Woodland,Hardwood
7392,1,Tamaulipan Calcareous Thornscrub,Shrubland
7393,1,Edwards Plateau Limestone Shrubland,Shrubland
7394,1,North-Central Interior Oak Savanna,Hardwood
7395,1,North-Central Oak Barrens Woodland,Hardwood
7396,1,Great Plains Wooded Draw and Ravine Shrubland,Riparian
7397,1,Nashville Basin Limestone Glade and Woodland,Conifer-Hardwood
7398,1,Cumberland Sandstone Glade and Barrens,Conifer-Hardwood
7399,1,Northern Atlantic Coastal Plain Grassland,Grassland
7400,1,Central Appalachian Alkaline Glade and Woodland,Conifer-Hardwood
7401,1,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
7403,1,West Gulf Coastal Plain Catahoula Barrens,Conifer-Hardwood
7405,1,West Gulf Coastal Plain Nepheline Syenite Glade,Conifer-Hardwood
7406,1,Southern Piedmont Dry Oak Forest,Hardwood
7407,1,Laurentian Pine Barrens,Conifer
7408,1,Alabama Ketona Glade and Woodland,Conifer-Hardwood
7409,1,Great Lakes Alvar,Grassland
7410,1,Llano Uplift Acidic Forest and Woodland,Conifer-Hardwood
7411,1,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian
7412,1,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland
7413,1,Bluegrass Savanna and Woodland Prairie,Grassland
7414,1,Southern Appalachian Shrub Bald,Shrubland
7415,1,Arkansas Valley Prairie,Grassland
7416,1,Western Highland Rim Prairie and Barrens,Grassland
7417,1,Eastern Highland Rim Prairie and Barrens,Grassland
7418,1,Pennyroyal Karst Plain Prairie and Barrens,Grassland
7419,1,Southern Ridge and Valley Patch Prairie,Grassland
7420,1,Northern Tallgrass Prairie,Grassland
7421,1,Central Tallgrass Prairie,Grassland
7422,1,Texas Blackland Tallgrass Prairie,Grassland
7423,1,Southeastern Great Plains Tallgrass Prairie,Grassland
7424,1,East-Central Texas Plains Xeric Sandyland,Grassland
7425,1,Florida Dry Prairie Grassland,Grassland
7426,1,Southern Atlantic Coastal Plain Dune and Maritime Grassland,Grassland
7428,1,West Gulf Coastal Plain Northern Calcareous Prairie,Grassland
7429,1,West Gulf Coastal Plain Southern Calcareous Prairie,Grassland
7430,1,Southern Coastal Plain Blackland Prairie,Grassland
7431,1,Southwest Florida Dune and Coastal Grassland,Grassland
7434,1,Texas-Louisiana Coastal Prairie,Riparian
7435,1,East Gulf Coastal Plain Dune and Coastal Grassland,Grassland
7436,1,Northern Atlantic Coastal Plain Dune and Swale Shrubland,Shrubland
7437,1,Texas Coast Dune and Coastal Grassland,Grassland
7438,1,Tamaulipan Savanna Grassland,Grassland
7439,1,Tamaulipan Lomas,Shrubland
7441,1,Bluegrass Savanna and Woodland,Hardwood
7442,1,Arkansas Valley Prairie and Woodland,Hardwood
7444,1,Eastern Boreal Floodplain Woodland,Riparian
7445,1,South Florida Dwarf Cypress Savanna,Riparian
7446,1,South Florida Pine Flatwoods,Conifer
7447,1,South Florida Cypress Dome,Riparian
7448,1,Southern Piedmont Dry Oak-(Pine) Forest,Conifer-Hardwood
7449,1,Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,Riparian
7450,1,Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods,Riparian
7451,1,West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,Riparian
7452,1,Atlantic Coastal Plain Peatland Pocosin and Canebrake Woodland,Riparian
7453,1,Central Florida Pine Flatwoods,Conifer
7454,1,East Gulf Coastal Plain Near-Coast Pine Flatwoods,Conifer
7455,1,East Gulf Coastal Plain Southern Loblolly Flatwoods,Conifer
7456,1,Northern Atlantic Coastal Plain Pitch Pine Lowland,Riparian
7457,1,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
7458,1,West Gulf Coastal Plain Pine Flatwoods,Conifer
7459,1,Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,Riparian
7460,1,Southern Coastal Plain Nonriverine Cypress Dome,Riparian
7461,1,Southern Coastal Plain Seepage Swamp and Baygall Woodland,Riparian
7462,1,West Gulf Coastal Plain Seepage Swamp and Baygall,Riparian
7463,1,Central Appalachian Dry Oak Forest,Hardwood
7464,1,Acadian Sub-Boreal Spruce Barrens,Conifer
7465,1,Acadian Sub-Boreal Spruce Flat,Conifer
7466,1,Great Lakes Wooded Dune and Swale,Riparian
7467,1,Tamaulipan Floodplain Woodland,Riparian
7468,1,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall Woodland,Riparian
7469,1,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall Shrubland,Riparian
7471,1,Southwest Florida Coastal Strand Shrubland,Shrubland
7472,1,Southeast Florida Coastal Strand Shrubland,Shrubland
7474,1,Tamaulipan Floodplain Shrubland,Riparian
7475,1,Tamaulipan Floodplain Herbaceous ,Riparian
7476,1,Tamaulipan Riparian Woodland,Riparian
7481,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian
7482,1,Great Plains Prairie Pothole,Riparian
7483,1,South Florida Everglades Sawgrass Marsh,Riparian
7484,1,South Florida Wet Marl Prairie,Riparian
7485,1,East Gulf Coastal Plain Wet Prairie,Riparian
7486,1,Texas Saline Coastal Prairie,Riparian
7487,1,Texas-Louisiana Coastal Prairie Pondshore,Riparian
7488,1,Eastern Great Plains Wet Meadow-Prairie-Marsh,Riparian
7489,1,Floridian Highlands Freshwater Marsh,Riparian
7500,1,South Texas Salt and Brackish Tidal Flat,Sparsely Vegetated
7501,1,Southern Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,Riparian
7502,1,Central Appalachian Dry Oak-Pine Forest,Conifer-Hardwood
7503,1,Chihuahuan Loamy Plains Desert Grassland,Grassland
7504,1,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,Riparian
7505,1,Ouachita Novaculite Glade and Woodland,Hardwood
7506,1,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Riparian
7507,1,Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,Conifer
7509,1,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Hardwood
7510,1,Crowley's Ridge Sand Forest,Conifer-Hardwood
7511,1,Appalachian Northern Hardwood Forest,Hardwood
7512,1,Appalachian (Hemlock)-Northern Hardwood Forest,Conifer-Hardwood
7513,1,Lower Mississippi River Flatwoods,Riparian
7514,1,Central Florida Herbaceous Pondshore,Riparian
7515,1,Southern Coastal Plain Herbaceous Seep and Bog,Riparian
7516,1,Atlantic Coastal Plain Sandhill Seep,Riparian
7517,1,Paleozoic Plateau Bluff and Talus Woodland,Hardwood
7518,1,North-Central Interior Wet Flatwoods,Riparian
7519,1,East-Central Texas Plains Post Oak Savanna and Woodland,Hardwood
7522,1,Northern Atlantic Coastal Plain Heathland,Shrubland
7523,1,Edwards Plateau Dry-Mesic Slope Forest and Woodland,Conifer-Hardwood
7524,1,Edwards Plateau Mesic Canyon,Hardwood
7525,1,Edwards Plateau Riparian Forest and Woodland,Riparian
7527,1,East Gulf Coastal Plain Interior Oak Forest,Hardwood
7545,1,East Gulf Coastal Plain Near-Coast Pine Wet Flatwoods,Riparian
7546,1,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,Conifer-Hardwood
7547,1,Central Florida Pine Wet Flatwoods,Riparian
7548,1,South Florida Pine Wet Flatwoods,Riparian
7554,1,Acadian Low-Elevation Hardwood Forest,Hardwood
7555,1,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,Conifer-Hardwood
7556,1,Central Appalachian Oak Rocky Woodland,Hardwood
7557,1,Central Appalachian Pine-Oak Rocky Woodland,Conifer-Hardwood
7560,1,Tamaulipan Mesquite Upland Scrub,Shrubland
7561,1,Llano Uplift Acidic Herbaceous Glade,Grassland
7562,1,Tamaulipan Riparian Shrubland,Riparian
7563,1,Edwards Plateau Riparian Shrubland,Riparian
7564,1,Edwards Plateau Riparian Herbaceous,Riparian
7565,1,Florida Peninsula Inland Scrub Woodland,Conifer
7566,1,Florida Dry Prairie Shruband,Shrubland
7567,1,Southern Coastal Plain Blackland Prairie Woodland,Conifer-Hardwood
7571,1,Southern Coastal Plain Seepage Swamp and Baygall Shrubland,Riparian
7573,1,Tamaulipan Riparian Herbaceous,Riparian
7578,1,East Gulf Coastal Plain Wet Savanna,Riparian
7582,1,Ozark-Ouachita Oak Forest and Woodland,Hardwood
7583,1,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Conifer-Hardwood
7584,1,West Gulf Coastal Plain Hardwood Forest,Hardwood
7585,1,West Gulf Coastal Plain Pine-Hardwood Forest,Conifer-Hardwood
7586,1,West Gulf Coastal Plain Sandhill Oak Forest and Woodland,Hardwood
7587,1,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Conifer-Hardwood
7588,1,East Gulf Coastal Plain Southern Hardwood Flatwoods,Hardwood
7589,1,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,Conifer-Hardwood
7590,1,West Gulf Coastal Plain Hardwood Flatwoods,Hardwood
7591,1,West Gulf Coastal Plain Pine-Hardwood Flatwoods,Conifer-Hardwood
7662,1,Temperate Pacific Freshwater Emergent Marsh,Riparian
7663,1,North Pacific Shrub Swamp,Shrubland
7668,1,Temperate Pacific Tidal Salt and Brackish Marsh,Riparian
7669,1,Temperate Pacific Intertidal Flat,Sparsely Vegetated
7733,1,North Pacific Montane Massive Bedrock-Cliff and Talus,Sparsely Vegetated
7734,1,North Pacific Alpine and Subalpine Bedrock and Scree,Sparsely Vegetated
7735,1,North American Glacier and Ice Field,Snow-Ice
7736,1,Unconsolidated Shore,Sparsely Vegetated
7737,1,North American Glacial Outwash,Sparsely Vegetated
7754,1,Agriculture-Pasture and Hay,Agricultural
7755,1,Agriculture-Cultivated Crops and Irrigated Agriculture,Agricultural
7800,1,Hawai'i Floodplain Forest,Riparian
7802,1,Hawai'i Riparian Forest,Riparian
7804,1,Hawai'i Freshwater Marsh,Riparian
7806,1,Hawai'i Bog,Grassland
7807,1,Northern Polynesia Tidal Salt Marsh,Grassland
7808,1,Hawai'i Lowland Rainforest,Hardwood
7809,1,Hawai'i Montane Cloud Forest,Hardwood
7810,1,Hawai'i Montane Rainforest,Hardwood
7811,1,Hawai'i Wet Cliff and Ridge Crest Shrubland,Shrubland
7812,1,Hawai'i Mesic Coastal Forest,Hardwood
7813,1,Hawai'i Lowland Dry Forest,Hardwood
7814,1,Hawai'i Lowland Mesic Forest,Hardwood
7815,1,Hawai'i Montane-Subalpine Dry Forest and Woodland,Hardwood
7816,1,Hawai'i Montane-Subalpine Mesic Forest,Hardwood
7817,1,Hawai'i Lowland Dry Shrubland,Shrubland
7818,1,Hawai'i Lowland Mesic Shrubland,Shrubland
7819,1,Hawai'i Lowland Dry Grassland,Grassland
7820,1,Hawai'i Lowland Mesic Grassland,Grassland
7821,1,Hawai'i Montane-Subalpine Dry Shrubland,Shrubland
7822,1,Hawai'i Montane-Subalpine Dry Grassland,Grassland
7823,1,Hawai'i Montane-Subalpine Mesic Grassland,Grassland
7824,1,Hawai'i Alpine Dwarf-Shrubland,Shrubland
7826,1,Hawai'i Dry Coastal Strand Shrubland,Shrubland
7827,1,Hawai'i Wet-Mesic Coastal Strand,Shrubland
7828,1,Hawai'i Subalpine Mesic Shrubland,Shrubland
7829,1,Hawai'i Alpine Bedrock and Scree,Sparsely Vegetated
7830,1,Hawai'i Dry Coastal Strand Sparse Vegetation,Sparsely Vegetated
7831,1,Hawai'i Dry-Site Lava Flow,Sparsely Vegetated
7832,1,Hawai'I Floodplain Shrubland,Riparian
7833,1,Hawai'i Riparian Shrubland,Riparian
7834,1,Tropical Pacific Orchard,Agricultural
7835,1,Tropical Pacific Bush fruit and Berries,Agricultural
7836,1,Tropical Pacific Aquaculture,Agricultural
7837,1,Sugar Cane,Agricultural
7838,1,Caribbean Bush fruit and berries,Agricultural
7860,1,Caribbean Coastal Dry Evergreen Forest,Hardwood
7861,1,Caribbean Coastal Mangrove,Riparian
7862,1,Caribbean Coastal Rocky Shore,Sparsely Vegetated
7863,1,Caribbean Coastal Thornscrub,Shrubland
7864,1,Caribbean Dry Karst Shrubland,Shrubland
7865,1,"Caribbean Edapho-Xerophilous ""Mogote"" Complex",Hardwood
7866,1,Caribbean Emergent Herbaceous Estuary,Riparian
7867,1,Caribbean Estuary Mangrove,Riparian
7868,1,Caribbean Floodplain Forest,Riparian
7869,1,Caribbean Freshwater Marsh,Riparian
7870,1,Caribbean Lowland Moist Serpentine Woodland,Hardwood
7871,1,Caribbean Montane Meadow,Grassland
7872,1,Caribbean Montane Wet Elfin Forest,Hardwood
7873,1,Caribbean Montane Wet Serpentine Woodland,Hardwood
7874,1,Caribbean Montane Wet Short Shrubland,Riparian
7875,1,Caribbean Riparian Forest,Riparian
